time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),wind_speed_10m (km/h),cloud_cover (%),precipitation (mm)
2024-02-24T16:00,33.3,0.2,46,11.9,30,0.2
2024-02-24T17:00,32,0.2,52,13.7,44,0.2
2024-02-24T18:00,29.9,0,61,17,4,0
2024-02-24T19:00,28.5,0,62,17.3,1,0
2024-02-24T20:00,28,0,62,13.8,1,0
2024-02-24T21:00,27.2,0,67,13.3,0,0
2024-02-24T22:00,26.4,0,72,12.3,5,0
2024-02-24T23:00,26,0,74,10.2,0,0
2024-02-25T00:00,25.5,0,76,7.7,0,0
2024-02-25T01:00,25,0,78,6.9,0,0
2024-02-25T02:00,24.7,0,79,7.1,0,0
2024-02-25T03:00,24.3,0,82,6,0,0
2024-02-25T04:00,23.9,0,85,5.4,1,0
2024-02-25T05:00,23.7,0,86,4.9,23,0
2024-02-25T06:00,23.4,0,88,4.7,40,0
2024-02-25T07:00,24.4,0,85,6.5,12,0
2024-02-25T08:00,26.9,0,74,8,17,0
2024-02-25T09:00,28.7,0,65,8.6,16,0
2024-02-25T10:00,30.7,0,59,8.5,15,0
2024-02-25T11:00,32,0,54,7.9,39,0
2024-02-25T12:00,32.6,0.1,52,7.8,73,0.1
2024-02-25T13:00,33.3,0.1,50,7.5,71,0.1
2024-02-25T14:00,33.6,0,48,4,23,0
2024-02-25T15:00,33.4,0,45,4.2,33,0
2024-02-25T16:00,34,0,42,8.4,13,0
2024-02-25T17:00,33,0,44,9.5,38,0
2024-02-25T18:00,29.5,0,60,17.7,13,0
2024-02-25T19:00,28.9,0,63,16.4,0,0
2024-02-25T20:00,27.7,0,63,15.4,0,0
2024-02-25T21:00,27.3,0,64,15,0,0
2024-02-25T22:00,26.9,0,64,14.8,0,0
2024-02-25T23:00,26.5,0,66,12.5,4,0
2024-02-26T00:00,26,0,68,7.7,12,0
2024-02-26T01:00,25.3,0,71,6.4,99,0
2024-02-26T02:00,24.4,0,76,5.3,16,0
2024-02-26T03:00,23.7,0,81,6.9,1,0
2024-02-26T04:00,23.2,0,82,7.2,5,0
2024-02-26T05:00,22.9,0,83,5.6,5,0
2024-02-26T06:00,22.5,0,86,5.1,51,0
2024-02-26T07:00,23.9,0,80,7,63,0
2024-02-26T08:00,26.6,0,72,5.4,56,0
2024-02-26T09:00,28.8,0,60,7.3,60,0
2024-02-26T10:00,30.8,0,50,10,20,0
2024-02-26T11:00,32.3,0,44,11,11,0
2024-02-26T12:00,33.4,0,38,9.5,0,0
2024-02-26T13:00,34.2,0,35,7.6,26,0
2024-02-26T14:00,34.8,0,33,8,46,0
2024-02-26T15:00,35.5,0,32,5.4,63,0
2024-02-26T16:00,35.1,0,35,13.5,81,0
2024-02-26T17:00,32.5,0,47,18.7,11,0
2024-02-26T18:00,31.2,0,51,12.2,12,0
2024-02-26T19:00,29.4,0,60,11.6,16,0
2024-02-26T20:00,28.8,0,64,13.1,19,0
2024-02-26T21:00,28.4,0,65,10.5,5,0
2024-02-26T22:00,27.8,0,67,9,0,0
2024-02-26T23:00,26.5,0,74,5.9,3,0
2024-02-27T00:00,26.1,0,75,5.6,0,0
2024-02-27T01:00,26.2,0,74,6.5,0,0
2024-02-27T02:00,25.9,0,74,8,0,0
2024-02-27T03:00,25.7,0,74,9.1,0,0
2024-02-27T04:00,24.8,0,78,5.1,0,0
2024-02-27T05:00,23.9,0,85,6.2,0,0
2024-02-27T06:00,24,0,85,4.3,40,0
2024-02-27T07:00,25.3,0,80,1.8,32,0
2024-02-27T08:00,28,0,67,4.8,21,0
2024-02-27T09:00,29.7,0,62,7.6,20,0
2024-02-27T10:00,31.3,0,56,9.2,14,0
2024-02-27T11:00,32.5,0,54,10.1,28,0
2024-02-27T12:00,33.8,0,49,11.3,92,0
2024-02-27T13:00,34.5,0,46,11.9,95,0
2024-02-27T14:00,33.3,0,48,14.1,78,0
2024-02-27T15:00,33.2,0.3,49,5.7,77,0.3
2024-02-27T16:00,30.9,1.1,58,11.9,85,1.1
2024-02-27T17:00,31.2,0.2,56,11.4,43,0.2
2024-02-27T18:00,28.8,0.2,70,9,74,0.2
2024-02-27T19:00,28.4,0,68,11.5,54,0
2024-02-27T20:00,28.2,0,68,19.2,54,0
2024-02-27T21:00,27.5,0,71,16.6,71,0
2024-02-27T22:00,27.1,0,72,8.6,96,0
2024-02-27T23:00,26.8,0,73,6.5,99,0
2024-02-28T00:00,26.6,0,72,8.9,100,0
2024-02-28T01:00,26.1,0,72,9.1,100,0
2024-02-28T02:00,25.7,0,73,7.2,100,0
2024-02-28T03:00,25.1,0,75,6.1,100,0
2024-02-28T04:00,24.4,0,78,5.2,99,0
2024-02-28T05:00,23.9,0,81,5,98,0
2024-02-28T06:00,23.6,0,82,4.8,98,0
2024-02-28T07:00,24.8,0,78,6.6,88,0
2024-02-28T08:00,26.7,0,69,7.8,97,0
2024-02-28T09:00,28.5,0,62,6.9,96,0
2024-02-28T10:00,30.2,0,56,5.6,95,0
2024-02-28T11:00,31.4,0,52,6.6,97,0
2024-02-28T12:00,32.3,0,50,6.6,96,0
2024-02-28T13:00,33,0,47,5.1,95,0
2024-02-28T14:00,33.6,0,43,6.2,99,0
2024-02-28T15:00,34.3,0,41,10.6,100,0
2024-02-28T16:00,33.6,0,42,5.4,93,0
2024-02-28T17:00,30.9,0,52,19.2,51,0
2024-02-28T18:00,29.8,0,55,17.5,28,0
2024-02-28T19:00,27.9,0,62,19.9,6,0
2024-02-28T20:00,27.6,0,61,17.8,48,0
2024-02-28T21:00,26.9,0,63,16.4,48,0
2024-02-28T22:00,26.5,0,65,15.6,51,0
2024-02-28T23:00,26.4,0,66,15.3,28,0
2024-02-29T00:00,26.3,0,65,13.4,4,0
2024-02-29T01:00,26,0,65,10.5,55,0
2024-02-29T02:00,25.5,0,66,9.5,61,0
2024-02-29T03:00,25.1,0,67,10.7,81,0
2024-02-29T04:00,24.9,0,68,10.5,87,0
2024-02-29T05:00,24.4,0,70,8,60,0
2024-02-29T06:00,24,0,71,7.1,83,0
2024-02-29T07:00,25,0,70,8.3,87,0
2024-02-29T08:00,27.3,0,63,9.6,81,0
2024-02-29T09:00,29.3,0,57,10.1,52,0
2024-02-29T10:00,31,0,52,9.5,0,0
2024-02-29T11:00,32.4,0,47,9.9,0,0
2024-02-29T12:00,33.6,0,43,10.2,1,0
2024-02-29T13:00,34.8,0,39,8.9,13,0
2024-02-29T14:00,35.8,0,36,8.1,55,0
2024-02-29T15:00,35,0,36,11,90,0
2024-02-29T16:00,33.9,0,43,16,29,0
2024-02-29T17:00,32.3,0,48,17.9,1,0
2024-02-29T18:00,30.6,0,54,17.7,0,0
2024-02-29T19:00,28.7,0,61,17.7,9,0
2024-02-29T20:00,27.8,0,64,16.6,0,0
2024-02-29T21:00,27.1,0,67,16.4,0,0
2024-02-29T22:00,26.7,0,69,17.1,0,0
2024-02-29T23:00,26.3,0,68,15.5,0,0
2024-03-01T00:00,26,0,68,12.2,0,0
2024-03-01T01:00,25.6,0,69,9.4,0,0
2024-03-01T02:00,25.3,0,69,9.2,0,0
2024-03-01T03:00,25,0,69,9.2,0,0
2024-03-01T04:00,24.8,0,69,8.8,0,0
2024-03-01T05:00,24.5,0,69,7.6,0,0
2024-03-01T06:00,24,0,71,6.1,0,0
2024-03-01T07:00,24.9,0,70,7.9,0,0
2024-03-01T08:00,27.3,0,65,12.6,0,0
2024-03-01T09:00,29.1,0,58,12.6,3,0
2024-03-01T10:00,30.9,0,55,10.3,1,0
2024-03-01T11:00,32.2,0,52,8.9,29,0
2024-03-01T12:00,32.5,0.4,51,9.1,34,0.4
2024-03-01T13:00,32.6,0.3,51,6.8,30,0.3
2024-03-01T14:00,32.9,0.2,50,4.5,14,0.2
2024-03-01T15:00,33.4,0,47,6.9,15,0
2024-03-01T16:00,33.7,0.1,44,2.9,57,0.1
2024-03-01T17:00,32.2,0.1,49,12,75,0.1
2024-03-01T18:00,30,0,60,15.6,5,0
2024-03-01T19:00,28.8,0,64,15.5,12,0
2024-03-01T20:00,28,0,69,17,15,0
2024-03-01T21:00,27.4,0,71,15.8,34,0
2024-03-01T22:00,27,0,72,12,2,0
2024-03-01T23:00,26.5,0,74,8.7,32,0
2024-03-02T00:00,26.1,0,76,6,11,0
2024-03-02T01:00,25.7,0,77,5.5,6,0
2024-03-02T02:00,25.2,0,79,4.1,5,0
2024-03-02T03:00,25,0,79,4.7,75,0
2024-03-02T04:00,24.8,0,80,5.1,14,0
2024-03-02T05:00,24.2,0,85,5.4,69,0
2024-03-02T06:00,24,0,88,4,89,0
2024-03-02T07:00,25.3,0,84,4.7,98,0
2024-03-02T08:00,27.6,0,69,5.1,96,0
2024-03-02T09:00,29.2,0,63,4.1,96,0
2024-03-02T10:00,30.7,0,56,2.3,99,0
2024-03-02T11:00,32.2,0,52,0,100,0
2024-03-02T12:00,33.4,0,49,2.9,98,0
2024-03-02T13:00,34.3,0,46,4.7,98,0
2024-03-02T14:00,34.4,0,44,6.5,88,0
2024-03-02T15:00,34.5,0,43,8.6,90,0
2024-03-02T16:00,34,0,44,2.9,84,0
2024-03-02T17:00,32.2,0.2,53,13.8,42,0.2
2024-03-02T18:00,30.2,0,59,18.4,40,0
2024-03-02T19:00,29.2,0,62,18.4,46,0
2024-03-02T20:00,28.4,0,66,15,2,0
2024-03-02T21:00,27.7,0,68,12.7,0,0
2024-03-02T22:00,27.2,0,69,9.8,6,0
2024-03-02T23:00,26.8,0,70,8.7,25,0
2024-03-03T00:00,26.4,0,72,7.5,37,0
2024-03-03T01:00,25.9,0,75,4.9,0,0
2024-03-03T02:00,25.6,0,77,5.9,6,0
2024-03-03T03:00,25.1,0,80,4.3,22,0
2024-03-03T04:00,24.8,0,81,5.2,3,0
2024-03-03T05:00,24.6,0,80,5.8,0,0
2024-03-03T06:00,24.2,0,81,4.6,1,0
2024-03-03T07:00,25.3,0,75,6.3,3,0
2024-03-03T08:00,27.1,0,69,6.6,45,0
2024-03-03T09:00,28.7,0,62,5,56,0
2024-03-03T10:00,30.3,0,56,3.6,72,0
2024-03-03T11:00,31.6,0,53,0.7,90,0
2024-03-03T12:00,33.3,0,48,1.8,48,0
2024-03-03T13:00,34.4,0,43,3.1,98,0
2024-03-03T14:00,34.7,0,41,5.7,94,0
2024-03-03T15:00,35.4,0,40,1.8,99,0
2024-03-03T16:00,33.6,0,47,13,93,0
2024-03-03T17:00,31.3,0,57,18.2,25,0
2024-03-03T18:00,30.4,0,59,15.3,22,0
2024-03-03T19:00,28.6,0,63,18,0,0
2024-03-03T20:00,27.4,0,72,17.3,3,0
2024-03-03T21:00,26.7,0,77,17.8,0,0
2024-03-03T22:00,26.5,0,77,17.4,48,0
2024-03-03T23:00,26.2,0,76,17.4,99,0
2024-03-04T00:00,25.9,0,77,17.8,99,0
2024-03-04T01:00,25.6,0,79,16.8,9,0
2024-03-04T02:00,25.4,0,81,14.8,5,0
2024-03-04T03:00,25.2,0,82,13,7,0
2024-03-04T04:00,25,0,82,12.2,4,0
2024-03-04T05:00,24.9,0,83,10.5,3,0
2024-03-04T06:00,24.7,0,83,9.5,35,0
2024-03-04T07:00,25.6,0,79,10.6,88,0
2024-03-04T08:00,27.4,0,71,14.1,99,0
2024-03-04T09:00,29.2,0,63,12,97,0
2024-03-04T10:00,31,0,56,11.2,91,0
2024-03-04T11:00,32.5,0,52,8.6,100,0
2024-03-04T12:00,33.8,0,48,4.7,97,0
2024-03-04T13:00,34.6,0,45,4.6,97,0
2024-03-04T14:00,34.6,0,44,2.9,73,0
2024-03-04T15:00,34.9,0,44,3.6,53,0
2024-03-04T16:00,32.5,0.2,53,17.3,54,0.2
2024-03-04T17:00,31,0,54,18.5,9,0
2024-03-04T18:00,29.7,0,58,18.8,7,0
2024-03-04T19:00,28.7,0,65,17,2,0
2024-03-04T20:00,27.1,0,72,16.4,0,0
2024-03-04T21:00,26.7,0,78,14.6,0,0
2024-03-04T22:00,26.1,0,83,14,0,0
2024-03-04T23:00,25.9,0,85,14.1,1,0
2024-03-05T00:00,25.6,0,87,13.3,1,0
2024-03-05T01:00,25.5,0,87,11,0,0
2024-03-05T02:00,25.2,0,89,8.7,2,0
2024-03-05T03:00,24.9,0,91,8.2,23,0
2024-03-05T04:00,24.8,0,91,6.9,31,0
2024-03-05T05:00,24.6,0,92,5.2,21,0
2024-03-05T06:00,24.3,0,94,4.2,28,0
2024-03-05T07:00,25.5,0,88,7.3,25,0
2024-03-05T08:00,27.6,0.1,78,9.9,54,0.1
2024-03-05T09:00,29.2,0.1,70,6.6,94,0.1
2024-03-05T10:00,30.5,0.1,63,3.8,90,0.1
2024-03-05T11:00,31,0,61,3.2,98,0
2024-03-05T12:00,32.2,0,56,3.3,66,0
2024-03-05T13:00,33.2,0,53,4.1,31,0
2024-03-05T14:00,34,0,50,4,22,0
2024-03-05T15:00,34.4,0,48,5.4,25,0
2024-03-05T16:00,34.1,0,48,4.8,3,0
2024-03-05T17:00,33.5,0,50,5.2,2,0
2024-03-05T18:00,32.4,0,56,3.6,14,0
2024-03-05T19:00,29.9,0,66,12.5,6,0
2024-03-05T20:00,27.6,0,78,11.9,0,0
2024-03-05T21:00,27,0,81,12.7,0,0
2024-03-05T22:00,26.4,0,86,11.4,0,0
2024-03-05T23:00,26,0,88,10.2,0,0
2024-03-06T00:00,25.7,0,90,9.1,9,0
2024-03-06T01:00,25.3,0,93,8.1,13,0
2024-03-06T02:00,24.9,0,94,6.9,29,0
2024-03-06T03:00,24.6,0,96,6.2,48,0
2024-03-06T04:00,24.4,0,97,5.9,83,0
2024-03-06T05:00,24.5,0,96,5.1,93,0
2024-03-06T06:00,24.5,0,96,4.7,74,0
2024-03-06T07:00,25.4,0,91,5.4,53,0
2024-03-06T08:00,27.6,0,79,6.6,59,0
2024-03-06T09:00,29.3,0,71,5.8,100,0
2024-03-06T10:00,30.4,0,65,3.8,97,0
2024-03-06T11:00,31.7,0,60,2.2,100,0
2024-03-06T12:00,32.6,0,58,1.5,100,0
2024-03-06T13:00,33.1,0,56,2.4,46,0
2024-03-06T14:00,34,0,53,3.3,35,0
2024-03-06T15:00,34.5,0,51,3.6,25,0
2024-03-06T16:00,34.6,0,50,2.3,36,0
2024-03-06T17:00,34.1,0,51,5.6,1,0
2024-03-06T18:00,32.6,0,58,4.4,10,0
2024-03-06T19:00,30.2,0,67,12.5,3,0
2024-03-06T20:00,28.5,0,76,12.4,82,0
2024-03-06T21:00,27.3,0,82,13,98,0
2024-03-06T22:00,26.8,0,85,11.5,93,0
2024-03-06T23:00,26.6,0,87,12.6,93,0
2024-03-07T00:00,26.3,0,89,10.3,80,0
2024-03-07T01:00,26.1,0,90,8.6,96,0
2024-03-07T02:00,25.8,0,91,8.8,94,0
2024-03-07T03:00,25.6,0,93,8.3,75,0
2024-03-07T04:00,25.4,0,93,6.1,91,0
2024-03-07T05:00,25.2,0,94,5.4,76,0
2024-03-07T06:00,25,0,95,6.5,94,0
2024-03-07T07:00,26.2,0,88,9,89,0
2024-03-07T08:00,27.6,0,80,7,100,0
2024-03-07T09:00,29.5,0,69,7,88,0
2024-03-07T10:00,30.6,0,64,7.2,100,0
2024-03-07T11:00,30.6,0,65,6.9,92,0
2024-03-07T12:00,31.9,0.1,61,3.4,75,0.1
2024-03-07T13:00,33.5,0.1,55,5.9,97,0.1
2024-03-07T14:00,34.1,0.1,52,6.9,97,0.1
2024-03-07T15:00,34.4,0,51,8.7,99,0
2024-03-07T16:00,34.5,0,50,11,97,0
2024-03-07T17:00,32.9,0,54,17.3,91,0
2024-03-07T18:00,29.8,0,69,20.1,27,0
2024-03-07T19:00,28.6,0,73,20.7,53,0
2024-03-07T20:00,27.6,0,76,21.1,14,0
2024-03-07T21:00,26.9,0,78,19.7,1,0
2024-03-07T22:00,26.5,0,75,19.7,1,0
2024-03-07T23:00,26.1,0,79,15.8,2,0
2024-03-08T00:00,26,0,78,16.1,7,0
2024-03-08T01:00,25.9,0,79,15.3,11,0
2024-03-08T02:00,25.8,0,78,15,17,0
2024-03-08T03:00,25.6,0,78,15.8,17,0
2024-03-08T04:00,25.4,0,80,15.8,5,0
2024-03-08T05:00,25.1,0,82,16.3,47,0
2024-03-08T06:00,25,0,82,16.6,41,0
2024-03-08T07:00,25.8,0,79,16.2,72,0
2024-03-08T08:00,28.1,0,70,18.4,0,0
2024-03-08T09:00,29.8,0,62,18.3,19,0
2024-03-08T10:00,31.5,0,54,16.1,38,0
2024-03-08T11:00,33.3,0,46,13.4,62,0
2024-03-08T12:00,34.7,0,40,12.4,80,0
2024-03-08T13:00,35.8,0,34,11.6,98,0
2024-03-08T14:00,36.3,0,32,11.9,94,0
2024-03-08T15:00,36.1,0,34,13.9,71,0
2024-03-08T16:00,35,0,37,17.4,6,0
2024-03-08T17:00,33.3,0,42,19.6,0,0
2024-03-08T18:00,31.2,0,50,16.8,0,0
2024-03-08T19:00,29.1,0,61,16.8,0,0
2024-03-08T20:00,27.9,0,67,14.8,2,0
2024-03-08T21:00,27.2,0,70,13,88,0
2024-03-08T22:00,26.7,0,71,10.7,95,0
2024-03-08T23:00,26.3,0,72,7.4,45,0
2024-03-09T00:00,25.9,0,74,7.2,1,0
2024-03-09T01:00,25.7,0,75,7.8,1,0
2024-03-09T02:00,25.4,0,75,8,27,0
2024-03-09T03:00,25.2,0,77,8.3,82,0
2024-03-09T04:00,24.9,0,78,8.5,19,0
2024-03-09T05:00,24.5,0,80,6.2,3,0
2024-03-09T06:00,24.1,0,82,5.1,65,0
2024-03-09T07:00,25.4,0,77,6.1,1,0
2024-03-09T08:00,27,0,71,8.7,100,0
2024-03-09T09:00,28.7,0,63,9.8,100,0
2024-03-09T10:00,30.5,0,54,10.1,100,0
2024-03-09T11:00,31.7,0,50,8.8,90,0
2024-03-09T12:00,32.8,0,47,6.4,82,0
2024-03-09T13:00,33.7,0,45,7.7,77,0
2024-03-09T14:00,34.2,0,41,10.8,100,0
2024-03-09T15:00,33.9,0,39,12.9,100,0
2024-03-09T16:00,34.3,0,36,12.8,100,0
2024-03-09T17:00,32.3,0,47,15.8,100,0
2024-03-09T18:00,30.2,0,55,17,95,0
2024-03-09T19:00,29,0,61,17.6,96,0
2024-03-09T20:00,28.3,0,63,16.1,34,0
2024-03-09T21:00,27.7,0,66,14,52,0
2024-03-09T22:00,27.3,0,68,12.6,62,0
2024-03-09T23:00,27,0,69,11.4,100,0
2024-03-10T00:00,26.6,0,71,11.1,93,0
2024-03-10T01:00,26.2,0,74,11.1,97,0
2024-03-10T02:00,25.8,0,76,9.6,100,0
2024-03-10T03:00,25.5,0,77,8.7,98,0
2024-03-10T04:00,25.3,0,77,9.4,100,0
2024-03-10T05:00,25,0,77,8.7,100,0
2024-03-10T06:00,24.8,0,77,7.1,100,0
2024-03-10T07:00,25.7,0,73,6.5,100,0
2024-03-10T08:00,27.5,0,65,11.6,100,0
2024-03-10T09:00,29.7,0,55,14.2,100,0
2024-03-10T10:00,31.6,0,48,15.8,100,0
2024-03-10T11:00,33.1,0,43,13.8,100,0
2024-03-10T12:00,34.5,0,37,12.1,100,0
2024-03-10T13:00,35.3,0,35,11.8,100,0
2024-03-10T14:00,35.6,0,35,11.7,100,0
2024-03-10T15:00,36.3,0,32,11.5,100,0
2024-03-10T16:00,32.8,0,49,23.1,100,0
2024-03-10T17:00,31.7,0,49,20.6,100,0
2024-03-10T18:00,29.9,0,57,19.6,100,0
2024-03-10T19:00,28.9,0,58,17.8,79,0
2024-03-10T20:00,28,0,62,15.8,5,0
2024-03-10T21:00,27.3,0,67,13.8,8,0
2024-03-10T22:00,26.9,0,66,14,7,0
2024-03-10T23:00,26.6,0,67,12.8,0,0
2024-03-11T00:00,26.3,0,68,12.4,0,0
2024-03-11T01:00,26.2,0,68,11.6,16,0
2024-03-11T02:00,25.8,0,69,9.8,87,0
2024-03-11T03:00,25.1,0,72,6.6,89,0
2024-03-11T04:00,24.3,0,76,6,34,0
2024-03-11T05:00,23.9,0,77,5.8,17,0
2024-03-11T06:00,23.2,0,80,6,18,0
2024-03-11T07:00,25,0,73,8.7,55,0
2024-03-11T08:00,27.4,0,66,9.1,72,0
2024-03-11T09:00,29.6,0,58,9.8,48,0
2024-03-11T10:00,31.6,0,49,9.8,18,0
2024-03-11T11:00,33,0,42,9.3,51,0
2024-03-11T12:00,34,0,40,7.9,43,0
2024-03-11T13:00,34.6,0,40,9,6,0
2024-03-11T14:00,34.7,0,38,8.9,3,0
2024-03-11T15:00,35.7,0,35,9,52,0
2024-03-11T16:00,34.3,0,40,13.8,46,0
2024-03-11T17:00,32.2,0,50,19.3,2,0
2024-03-11T18:00,31.7,0,52,11.3,1,0
2024-03-11T19:00,30.3,0,57,13.2,1,0
2024-03-11T20:00,29.4,0,59,12.7,30,0
2024-03-11T21:00,28.5,0,64,12.9,3,0
2024-03-11T22:00,27.8,0,68,12.2,17,0
2024-03-11T23:00,27.2,0,72,10.5,3,0
2024-03-12T00:00,26.7,0,76,9.2,0,0
2024-03-12T01:00,26.3,0,80,9.5,1,0
2024-03-12T02:00,25.9,0,82,7.3,12,0
2024-03-12T03:00,25.4,0,83,4.3,23,0
2024-03-12T04:00,25,0,85,4.9,1,0
2024-03-12T05:00,24.5,0,87,5.4,10,0
2024-03-12T06:00,24.5,0,85,5.4,16,0
2024-03-12T07:00,25.8,0,80,7.7,1,0
2024-03-12T08:00,28.2,0,68,11.9,42,0
2024-03-12T09:00,30,0,60,10.7,37,0
2024-03-12T10:00,31.8,0,53,9.4,38,0
2024-03-12T11:00,33.2,0,47,9.8,78,0
2024-03-12T12:00,34.2,0,43,7.9,80,0
2024-03-12T13:00,35.2,0,39,8.3,99,0
2024-03-12T14:00,35.6,0,37,8.7,99,0
2024-03-12T15:00,36.1,0,36,9.2,98,0
2024-03-12T16:00,34.2,0,42,14.8,100,0
2024-03-12T17:00,31.8,0,51,20.5,100,0
2024-03-12T18:00,30.1,0,58,22,99,0
2024-03-12T19:00,28.7,0,63,19,96,0
2024-03-12T20:00,28.2,0,65,18.6,100,0
2024-03-12T21:00,27.6,0,70,17.2,100,0
2024-03-12T22:00,27.2,0,71,15.6,100,0
2024-03-12T23:00,26.8,0,73,13.5,100,0
2024-03-13T00:00,26.3,0,77,12.4,100,0
2024-03-13T01:00,26,0,78,12,100,0
2024-03-13T02:00,25.8,0,78,11.8,99,0
2024-03-13T03:00,25.5,0,79,9.7,100,0
2024-03-13T04:00,24.9,0,83,5.4,100,0
2024-03-13T05:00,25.4,0,80,2.1,100,0
2024-03-13T06:00,24.5,0,85,0.8,100,0
2024-03-13T07:00,25.7,0,80,1.9,100,0
2024-03-13T08:00,27.8,0,72,8.3,100,0
2024-03-13T09:00,29.4,0,64,8.6,100,0
2024-03-13T10:00,31.1,0,58,9.3,99,0
2024-03-13T11:00,32.2,0.1,53,9.2,100,0.1
2024-03-13T12:00,33.6,0,48,8.2,98,0
2024-03-13T13:00,34.2,0,45,7.4,98,0
2024-03-13T14:00,34.2,0.1,46,7.4,99,0.1
2024-03-13T15:00,34.1,0,46,5.5,100,0
2024-03-13T16:00,34,0,46,4.7,100,0
2024-03-13T17:00,33,0,47,10.8,100,0
2024-03-13T18:00,30.6,0,55,17.6,97,0
2024-03-13T19:00,29.4,0,60,18.2,99,0
2024-03-13T20:00,28.5,0,63,16.3,100,0
2024-03-13T21:00,27.8,0.1,69,16.6,75,0.1
2024-03-13T22:00,27,0,73,14.8,27,0
2024-03-13T23:00,26.7,0,76,14.5,7,0
2024-03-14T00:00,26.3,0,79,13.4,22,0
2024-03-14T01:00,26.1,0,82,11.9,22,0
2024-03-14T02:00,25.8,0,84,11.1,4,0
2024-03-14T03:00,25.6,0,85,11.4,10,0
2024-03-14T04:00,25.5,0,86,10.7,8,0
2024-03-14T05:00,25.3,0,86,9.7,5,0
2024-03-14T06:00,25.1,0,86,9.2,9,0
2024-03-14T07:00,26.2,0,80,12,6,0
2024-03-14T08:00,27.9,0,73,13.3,5,0
2024-03-14T09:00,29.8,0,61,14.2,9,0
2024-03-14T10:00,31.6,0,52,13.8,19,0
2024-03-14T11:00,33.1,0,48,12.7,53,0
2024-03-14T12:00,34.3,0,45,10.8,20,0
2024-03-14T13:00,34.7,0,44,9,11,0
2024-03-14T14:00,35.2,0,42,8.7,19,0
2024-03-14T15:00,34.7,0,42,7.7,11,0
2024-03-14T16:00,34.7,0.1,40,8.3,22,0.1
2024-03-14T17:00,31.1,0.1,56,22.7,21,0.1
2024-03-14T18:00,29.9,0,57,20.3,8,0
2024-03-14T19:00,28.3,0,68,18.1,72,0
2024-03-14T20:00,27.7,0,73,19.1,100,0
2024-03-14T21:00,27.2,0,77,18.6,100,0
2024-03-14T22:00,26.8,0,79,15.5,100,0
2024-03-14T23:00,26.4,0,81,15.3,91,0
2024-03-15T00:00,26.1,0,82,13.6,100,0
2024-03-15T01:00,25.6,0,84,12,100,0
2024-03-15T02:00,25.3,0,84,11.5,99,0
2024-03-15T03:00,25,0,84,10.7,98,0
2024-03-15T04:00,24.8,0,85,10.4,63,0
2024-03-15T05:00,24.5,0,84,12,94,0
2024-03-15T06:00,24.3,0,83,12.8,84,0
2024-03-15T07:00,25.5,0,75,16.9,100,0
2024-03-15T08:00,27.4,0,72,17.9,100,0
2024-03-15T09:00,29.1,0,64,14.8,99,0
2024-03-15T10:00,30.9,0,54,13,99,0
2024-03-15T11:00,32.6,0,46,11.6,100,0
2024-03-15T12:00,34,0,42,11.2,99,0
2024-03-15T13:00,34.8,0,38,11.3,100,0
2024-03-15T14:00,35.1,0,35,11,100,0
2024-03-15T15:00,34.8,0,34,13.1,100,0
2024-03-15T16:00,33.6,0,36,17,95,0
2024-03-15T17:00,32.1,0,40,19.9,30,0
2024-03-15T18:00,29.7,0,52,19.3,3,0
2024-03-15T19:00,27.7,0,67,17.9,1,0
2024-03-15T20:00,26.8,0,74,16.1,22,0
2024-03-15T21:00,26.2,0,81,13.5,1,0
2024-03-15T22:00,25.9,0,84,12.8,17,0
2024-03-15T23:00,25.6,0,86,12,70,0
2024-03-16T00:00,25.3,0,88,9.7,99,0
2024-03-16T01:00,25,0,89,9.9,100,0
2024-03-16T02:00,24.8,0,89,8.8,100,0
2024-03-16T03:00,24.4,0,91,6.2,100,0
2024-03-16T04:00,24,0,93,4.6,100,0
2024-03-16T05:00,23.4,0,95,5.1,100,0
2024-03-16T06:00,23.6,0,94,6.1,100,0
2024-03-16T07:00,25.1,0,86,7.9,100,0
2024-03-16T08:00,27.3,0,73,11.9,100,0
2024-03-16T09:00,29.5,0,61,13.7,100,0
2024-03-16T10:00,31.6,0,53,13.2,100,0
2024-03-16T11:00,33,0,48,11,100,0
2024-03-16T12:00,34.3,0,42,8.4,88,0
2024-03-16T13:00,35,0,39,6.5,26,0
2024-03-16T14:00,35.4,0,38,4.4,34,0
2024-03-16T15:00,35.8,0,36,4.2,29,0
2024-03-16T16:00,35.7,0,35,7.1,45,0
2024-03-16T17:00,31.8,0,49,22.9,26,0
2024-03-16T18:00,30.1,0,56,19.6,37,0
2024-03-16T19:00,28.4,0,68,19.1,10,0
2024-03-16T20:00,27.7,0,71,14.8,7,0
2024-03-16T21:00,27.1,0,73,15.3,0,0
2024-03-16T22:00,26.6,0,77,12.6,0,0
2024-03-16T23:00,26.1,0,79,11.4,3,0
2024-03-17T00:00,25.6,0,80,10.5,42,0
2024-03-17T01:00,25.2,0,81,10.3,100,0
2024-03-17T02:00,24.8,0,82,8.9,99,0
2024-03-17T03:00,24.5,0,85,7.2,99,0
2024-03-17T04:00,24.2,0,88,6.7,99,0
2024-03-17T05:00,24.1,0,89,7.6,88,0
2024-03-17T06:00,24.1,0,89,7.8,97,0
2024-03-17T07:00,25.5,0,82,8.7,76,0
2024-03-17T08:00,27.9,0,69,11.8,18,0
